gn	13	gueckedou
gn	15	kerouane
gn	16	kindia
gn	17	kissidougou
gn	18	koundara
gn	19	kouroussa
gn	21	macenta
gn	22	mali
gn	23	mamou
gn	25	pita
gn	27	telimele
gn	28	tougue
gn	29	yomou
gn	30	coyah
gn	31	dubreka
gn	32	kankan
gn	33	koubia
gn	34	labe
gn	35	lelouma
gn	36	lola
gn	37	mandiana
gn	38	nzerekore
gn	39	siguiri
gq	03	annobon
gq	04	bioko norte
gq	05	bioko sur
gq	06	centro sur
gq	07	kie-ntem
gq	08	litoral
gq	09	wele-nzas
gr	01	evros
gr	02	rodhopi
gr	03	xanthi
gr	04	drama
gr	05	serrai
gr	06	kilkis
gr	07	pella
gr	08	florina
gr	09	kastoria
gr	10	grevena
gr	11	kozani
gr	12	imathia
gr	13	thessaloniki
gr	14	kavala
gr	15	khalkidhiki
gr	16	pieria
gr	17	ioannina
gr	18	thesprotia
gr	19	preveza
gr	20	arta
gr	21	larisa
gr	22	trikala
gr	23	kardhitsa
gr	24	magnisia
gr	25	kerkira
gr	26	levkas
gr	27	kefallinia
gr	28	zakinthos
gr	29	fthiotis
gr	30	evritania
gr	31	aitolia kai akarnania
gr	32	fokis
gr	33	voiotia
gr	34	evvoia
gr	35	attiki
gr	36	argolis
gr	37	korinthia
gr	38	akhaia
gr	39	ilia
gr	40	messinia
gr	41	arkadhia
gr	42	lakonia
gr	43	khania
gr	44	rethimni
gr	45	iraklion
gr	46	lasithi
gr	47	dhodhekanisos
gr	48	samos
gr	49	kikladhes
gr	50	khios
gr	51	lesvos
gt	01	alta verapaz
gt	02	baja verapaz
gt	03	chimaltenango
gt	04	chiquimula
gt	05	el progreso
gt	06	escuintla
gt	07	guatemala
gt	08	huehuetenango
gt	09	izabal
gt	10	jalapa
gt	11	jutiapa
gt	12	peten
gt	13	quetzaltenango
gt	14	quiche
gt	15	retalhuleu
gt	16	sacatepequez
gt	17	san marcos
gt	18	santa rosa
gt	19	solola
gt	20	suchitepequez
gt	21	totonicapan
gt	22	zacapa
gw	01	bafata
gw	02	quinara
gw	04	oio
gw	05	bolama
gw	06	cacheu
gw	07	tombali
gw	10	gabu
gw	11	bissau
gw	12	biombo
gy	10	barima-waini
gy	11	cuyuni-mazaruni
gy	12	demerara-mahaica
gy	13	east berbice-corentyne
gy	14	essequibo islands-west demerara
gy	15	mahaica-berbice
gy	16	pomeroon-supenaam
gy	17	potaro-siparuni
gy	18	upper demerara-berbice
gy	19	upper takutu-upper essequibo
hn	01	atlantida
hn	02	choluteca
hn	03	colon
hn	04	comayagua
hn	05	copan
hn	06	cortes
hn	07	el paraiso
hn	08	francisco morazan
hn	09	gracias a dios
hn	10	intibuca
hn	11	islas de la bahia
hn	12	la paz
hn	13	lempira
hn	14	ocotepeque
hn	15	olancho
hn	16	santa barbara
hn	17	valle
hn	18	yoro
hr	01	bjelovarsko-bilogorska
hr	02	brodsko-posavska
hr	03	dubrovacko-neretvanska
hr	04	istarska
hr	05	karlovacka
hr	06	koprivnicko-krizevacka
hr	07	krapinsko-zagorska
hr	08	licko-senjska
hr	09	medimurska
hr	10	osjecko-baranjska
hr	11	pozesko-slavonska
hr	12	primorsko-goranska
hr	13	sibensko-kninska
hr	14	sisacko-moslavacka
hr	15	splitsko-dalmatinska
hr	16	varazdinska
hr	17	viroviticko-podravska
hr	18	vukovarsko-srijemska
hr	19	zadarska
hr	20	zagrebacka
hr	21	grad zagreb
ht	03	nord-ouest
ht	06	artibonite
ht	07	centre
ht	09	nord
ht	10	nord-est
ht	11	ouest
ht	12	sud
ht	13	sud-est
ht	14	grand' anse
ht	15	nippes
hu	01	bacs-kiskun
hu	02	baranya
hu	03	bekes
hu	04	borsod-abauj-zemplen
hu	05	budapest
hu	06	csongrad
hu	07	debrecen
hu	08	fejer
hu	09	gyor-moson-sopron
hu	10	hajdu-bihar
hu	11	heves
hu	12	komarom-esztergom
hu	13	miskolc
hu	14	nograd
hu	15	pecs
hu	16	pest
hu	17	somogy
hu	18	szabolcs-szatmar-bereg
hu	19	szeged
hu	20	jasz-nagykun-szolnok
hu	21	tolna
hu	22	vas
hu	23	veszprem
hu	24	zala
hu	25	gyor
hu	26	bekescsaba
hu	27	dunaujvaros
hu	28	eger
hu	29	hodmezovasarhely
hu	30	kaposvar
hu	31	kecskemet
hu	32	nagykanizsa
hu	33	nyiregyhaza
hu	34	sopron
hu	35	szekesfehervar
hu	36	szolnok
hu	37	szombathely
hu	38	tatabanya
hu	39	veszprem
hu	40	zalaegerszeg
hu	41	salgotarjan
hu	42	szekszard
hu	43	erd
id	01	aceh
id	02	bali
id	03	bengkulu
id	04	jakarta raya
id	05	jambi
id	07	jawa tengah
id	08	jawa timur
id	10	yogyakarta
id	11	kalimantan barat
id	12	kalimantan selatan
id	13	kalimantan tengah
id	14	kalimantan timur
id	15	lampung
id	17	nusa tenggara barat
id	18	nusa tenggara timur
id	21	sulawesi tengah
id	22	sulawesi tenggara
id	24	sumatera barat
id	26	sumatera utara
id	28	maluku
id	29	maluku utara
id	30	jawa barat
id	31	sulawesi utara
id	32	sumatera selatan
id	33	banten
id	34	gorontalo
id	35	kepulauan bangka belitung
id	36	papua
id	37	riau
id	38	sulawesi selatan
id	39	irian jaya barat
id	40	kepulauan riau
id	41	sulawesi barat
ie	01	carlow
ie	02	cavan
ie	03	clare
ie	04	cork
ie	06	donegal
ie	07	dublin
ie	10	galway
ie	11	kerry
ie	12	kildare
ie	13	kilkenny
ie	14	leitrim
ie	15	laois
ie	16	limerick
ie	18	longford
ie	19	louth
ie	20	mayo
ie	21	meath
ie	22	monaghan
ie	23	offaly
ie	24	roscommon
ie	25	sligo
ie	26	tipperary
ie	27	waterford
ie	29	westmeath
ie	30	wexford
ie	31	wicklow
il	01	hadarom
il	02	hamerkaz
il	03	hazafon
il	04	hefa
il	05	tel aviv
il	06	yerushalayim
in	01	andaman and nicobar islands
in	02	andhra pradesh
in	03	assam
in	05	chandigarh
in	06	dadra and nagar haveli
in	07	delhi
in	09	gujarat
in	10	haryana
in	11	himachal pradesh
in	12	jammu and kashmir
in	13	kerala
in	14	lakshadweep
in	16	maharashtra
in	17	manipur
in	18	meghalaya
in	19	karnataka
in	20	nagaland
in	21	orissa
in	22	puducherry
in	23	punjab
in	24	rajasthan
in	25	tamil nadu
in	26	tripura
in	28	west bengal
in	29	sikkim
in	30	arunachal pradesh
in	31	mizoram
in	32	daman and diu
in	33	goa
in	34	bihar
in	35	madhya pradesh
in	36	uttar pradesh
in	37	chhattisgarh
in	38	jharkhand
in	39	uttarakhand
iq	01	al anbar
iq	02	al basrah
iq	03	al muthanna
iq	04	al qadisiyah
iq	05	as sulaymaniyah
iq	06	babil
iq	07	baghdad
iq	08	dahuk
iq	09	dhi qar
iq	10	diyala
iq	11	arbil
iq	12	karbala'
iq	13	at ta'mim
iq	14	maysan
iq	15	ninawa
iq	16	wasit
iq	17	an najaf
iq	18	salah ad din
ir	01	azarbayjan-e bakhtari
ir	03	chahar mahall va bakhtiari
ir	04	sistan va baluchestan
ir	05	kohkiluyeh va buyer ahmadi
ir	07	fars
ir	08	gilan
ir	09	hamadan
ir	10	ilam
ir	11	hormozgan
ir	12	kerman
ir	13	bakhtaran
ir	15	khuzestan
ir	16	kordestan
ir	17	mazandaran
ir	18	semnan province
ir	19	markazi
ir	21	zanjan
ir	22	bushehr
ir	23	lorestan
ir	24	markazi
ir	25	semnan
ir	26	tehran
ir	27	zanjan
ir	28	esfahan
ir	29	kerman
ir	30	khorasan
ir	31	yazd
ir	32	ardabil
ir	33	east azarbaijan
ir	34	markazi
ir	35	mazandaran
ir	36	zanjan
ir	37	golestan
ir	38	qazvin
ir	39	qom
ir	40	yazd
ir	41	khorasan-e janubi
ir	42	khorasan-e razavi
ir	43	khorasan-e shemali
ir	44	alborz
is	03	arnessysla
is	05	austur-hunavatnssysla
is	06	austur-skaftafellssysla
is	07	borgarfjardarsysla
is	09	eyjafjardarsysla
is	10	gullbringusysla
is	15	kjosarsysla
is	17	myrasysla
is	20	nordur-mulasysla
is	21	nordur-tingeyjarsysla
is	23	rangarvallasysla
is	28	skagafjardarsysla
is	29	snafellsnes- og hnappadalssysla
is	30	strandasysla
is	31	sudur-mulasysla
is	32	sudur-tingeyjarsysla
is	34	vestur-bardastrandarsysla
is	35	vestur-hunavatnssysla
is	36	vestur-isafjardarsysla
is	37	vestur-skaftafellssysla
is	38	austurland
is	39	hofuoborgarsvaoio
is	40	norourland eystra
is	41	norourland vestra
is	42	suourland
is	43	suournes
is	44	vestfiroir
is	45	vesturland
it	01	abruzzi
it	02	basilicata
it	03	calabria
it	04	campania
it	05	emilia-romagna
it	06	friuli-venezia giulia
it	07	lazio
it	08	liguria
it	09	lombardia
it	10	marche
it	11	molise
it	12	piemonte
it	13	puglia
it	14	sardegna
it	15	sicilia
it	16	toscana
it	17	trentino-alto adige
it	18	umbria
it	19	valle d'aosta
it	20	veneto
jm	01	clarendon
jm	02	hanover
jm	04	manchester
jm	07	portland
jm	08	saint andrew
jm	09	saint ann
jm	10	saint catherine
jm	11	saint elizabeth
jm	12	saint james
jm	13	saint mary
jm	14	saint thomas
jm	15	trelawny
jm	16	westmoreland
jm	17	kingston
jo	02	al balqa'
jo	09	al karak
jo	12	at tafilah
jo	15	al mafraq
jo	16	amman
jo	17	az zaraqa
jo	18	irbid
jo	19	ma'an
jo	20	ajlun
jo	21	al aqabah
jo	22	jarash
jo	23	madaba
jp	01	aichi
jp	02	akita
jp	03	aomori
jp	04	chiba
jp	05	ehime
jp	06	fukui
jp	07	fukuoka
jp	08	fukushima
jp	09	gifu
jp	10	gumma
jp	11	hiroshima
jp	12	hokkaido
jp	13	hyogo
jp	14	ibaraki
jp	15	ishikawa
jp	16	iwate
jp	17	kagawa
jp	18	kagoshima
jp	19	kanagawa
jp	20	kochi
jp	21	kumamoto
jp	22	kyoto
jp	23	mie
jp	24	miyagi
jp	25	miyazaki
jp	26	nagano
jp	27	nagasaki
jp	28	nara
jp	29	niigata
jp	30	oita
jp	31	okayama
jp	32	osaka
jp	33	saga
jp	34	saitama
jp	35	shiga
jp	36	shimane
jp	37	shizuoka
jp	38	tochigi
jp	39	tokushima
jp	40	tokyo
jp	41	tottori
jp	42	toyama
jp	43	wakayama
jp	44	yamagata
jp	45	yamaguchi
jp	46	yamanashi
jp	47	okinawa
ke	01	central
ke	02	coast
ke	03	eastern
ke	05	nairobi area
ke	06	north-eastern
ke	07	nyanza
ke	08	rift valley
ke	09	western
kg	01	bishkek
kg	02	chuy
kg	03	jalal-abad
kg	04	naryn
kg	05	osh
kg	06	talas
kg	07	ysyk-kol
kg	08	osh
kg	09	batken
kh	01	batdambang
kh	02	kampong cham
kh	03	kampong chhnang
kh	04	kampong speu
kh	05	kampong thum
kh	06	kampot
kh	07	kandal
kh	08	koh kong
kh	09	kracheh
kh	10	mondulkiri
kh	11	phnum penh
kh	12	pursat
kh	13	preah vihear
kh	14	prey veng
kh	15	ratanakiri kiri
kh	16	siem reap
kh	17	stung treng
kh	18	svay rieng
kh	19	takeo
kh	25	banteay meanchey
kh	29	batdambang
kh	30	pailin
ki	01	gilbert islands
ki	02	line islands
ki	03	phoenix islands
km	01	anjouan
km	02	grande comore
km	03	moheli
kn	01	christ church nichola town
kn	02	saint anne sandy point
kn	03	saint george basseterre
kn	04	saint george gingerland
kn	05	saint james windward
kn	06	saint john capisterre
kn	07	saint john figtree
kn	08	saint mary cayon
kn	09	saint paul capisterre
kn	10	saint paul charlestown
kn	11	saint peter basseterre
kn	12	saint thomas lowland
kn	13	saint thomas middle island
kn	15	trinity palmetto point
kp	01	chagang-do
kp	03	hamgyong-namdo
kp	06	hwanghae-namdo
kp	07	hwanghae-bukto
kp	08	kaesong-si
kp	09	kangwon-do
kp	11	p'yongan-bukto
kp	12	p'yongyang-si
kp	13	yanggang-do
kp	14	namp'o-si
kp	15	p'yongan-namdo
kp	17	hamgyong-bukto
kp	18	najin sonbong-si
kr	01	cheju-do
kr	03	cholla-bukto
kr	05	ch'ungch'ong-bukto
kr	06	kangwon-do
kr	10	pusan-jikhalsi
kr	11	seoul-t'ukpyolsi
kr	12	inch'on-jikhalsi
kr	13	kyonggi-do
kr	14	kyongsang-bukto
kr	15	taegu-jikhalsi
kr	16	cholla-namdo
kr	17	ch'ungch'ong-namdo
kr	18	kwangju-jikhalsi
kr	19	taejon-jikhalsi
kr	20	kyongsang-namdo
kr	21	ulsan-gwangyoksi
kw	01	al ahmadi
kw	02	al kuwayt
kw	05	al jahra
kw	07	al farwaniyah
kw	08	hawalli
kw	09	mubarak al kabir
ky	01	creek
ky	02	eastern
ky	03	midland
ky	04	south town
ky	05	spot bay
ky	06	stake bay
ky	07	west end
ky	08	western
kz	01	almaty
kz	02	almaty city
kz	03	aqmola
kz	04	aqtobe
kz	05	astana
kz	06	atyrau
kz	07	west kazakhstan
kz	08	bayqonyr
kz	09	mangghystau
kz	10	south kazakhstan
kz	11	pavlodar
kz	12	qaraghandy
kz	13	qostanay
kz	14	qyzylorda
kz	15	east kazakhstan
kz	16	north kazakhstan
kz	17	zhambyl
la	01	attapu
la	02	champasak
la	03	houaphan
la	04	khammouan
la	05	louang namtha
la	07	oudomxai
la	08	phongsali
la	09	saravan
la	10	savannakhet
la	11	vientiane
la	13	xaignabouri
la	14	xiangkhoang
la	17	louangphrabang
lb	01	beqaa
lb	02	al janub
lb	03	liban-nord
lb	04	beyrouth
lb	05	mont-liban
lb	06	liban-sud
lb	07	nabatiye
lb	08	beqaa
lb	09	liban-nord
lb	10	aakk,r
lb	11	baalbek-hermel
lc	01	anse-la-raye
lc	02	dauphin
lc	03	castries
lc	04	choiseul
lc	05	dennery
lc	06	gros-islet
lc	07	laborie
lc	08	micoud
lc	09	soufriere
lc	10	vieux-fort
lc	11	praslin
li	01	balzers
li	02	eschen
li	03	gamprin
li	04	mauren
li	05	planken
li	06	ruggell
li	07	schaan
li	08	schellenberg
li	09	triesen
li	10	triesenberg
li	11	vaduz
li	21	gbarpolu
li	22	river gee
lk	29	central
lk	30	north central
lk	32	north western
lk	33	sabaragamuwa
lk	34	southern
lk	35	uva
lk	36	western
lk	37	eastern
lk	38	northern
lr	01	bong
lr	04	grand cape mount
lr	05	lofa
lr	06	maryland
lr	07	monrovia
lr	09	nimba
lr	10	sino
lr	11	grand bassa
lr	12	grand cape mount
lr	13	maryland
lr	14	montserrado
lr	17	margibi
lr	18	river cess
lr	19	grand gedeh
lr	20	lofa
lr	21	gbarpolu
lr	22	river gee
ls	10	berea
ls	11	butha-buthe
ls	12	leribe
ls	13	mafeteng
ls	14	maseru
ls	15	mohales hoek
ls	16	mokhotlong
ls	17	qachas nek
ls	18	quthing
ls	19	thaba-tseka
lt	56	alytaus apskritis
lt	57	kauno apskritis
lt	58	klaipedos apskritis
lt	59	marijampoles apskritis
lt	60	panevezio apskritis
lt	61	siauliu apskritis
lt	62	taurages apskritis
lt	63	telsiu apskritis
lt	64	utenos apskritis
lt	65	vilniaus apskritis
lu	01	diekirch
lu	02	grevenmacher
lu	03	luxembourg
lv	01	aizkraukles
lv	02	aluksnes
lv	03	balvu
lv	04	bauskas
lv	05	cesu
lv	06	daugavpils
lv	07	daugavpils
lv	08	dobeles
lv	09	gulbenes
lv	10	jekabpils
lv	11	jelgava
lv	12	jelgavas
lv	13	jurmala
lv	14	kraslavas
lv	15	kuldigas
lv	16	liepaja
lv	17	liepajas
lv	18	limbazu
lv	19	ludzas
lv	20	madonas
lv	21	ogres
lv	22	preilu
lv	23	rezekne
lv	24	rezeknes
lv	25	riga
lv	26	rigas
lv	27	saldus
lv	28	talsu
lv	29	tukuma
lv	30	valkas
lv	31	valmieras
lv	32	ventspils
lv	33	ventspils
ly	03	al aziziyah
ly	05	al jufrah
ly	08	al kufrah
ly	13	ash shati'
ly	30	murzuq
ly	34	sabha
ly	41	tarhunah
ly	42	tubruq
ly	45	zlitan
ly	47	ajdabiya
ly	48	al fatih
ly	49	al jabal al akhdar
ly	50	al khums
ly	51	an nuqat al khams
ly	52	awbari
ly	53	az zawiyah
ly	54	banghazi
ly	55	darnah
ly	56	ghadamis
ly	57	gharyan
ly	58	misratah
ly	59	sawfajjin
ly	60	surt
ly	61	tarabulus
ly	62	yafran
ma	45	grand casablanca
ma	46	fes-boulemane
ma	47	marrakech-tensift-al haouz
ma	48	meknes-tafilalet
ma	49	rabat-sale-zemmour-zaer
ma	50	chaouia-ouardigha
ma	51	doukkala-abda
ma	52	gharb-chrarda-beni hssen
ma	53	guelmim-es smara
ma	54	oriental
ma	55	souss-massa-dr,a
ma	56	tadla-azilal
ma	57	tanger-tetouan
ma	58	taza-al hoceima-taounate
ma	59	la,youne-boujdour-sakia el hamra
mc	01	la condamine
mc	02	monaco
mc	03	monte-carlo
md	51	gagauzia
md	57	chisinau
md	58	stinga nistrului
md	59	anenii noi
md	60	balti
md	61	basarabeasca
md	62	bender
md	63	briceni
md	64	cahul
md	65	cantemir
md	66	calarasi
md	67	causeni
md	68	cimislia
md	69	criuleni
md	70	donduseni
md	71	drochia
md	72	dubasari
md	73	edinet
md	74	falesti
md	75	floresti
md	76	glodeni
md	77	hincesti
md	78	ialoveni
md	79	leova
md	80	nisporeni
md	81	ocnita
md	82	orhei
md	83	rezina
md	84	riscani
md	85	singerei
md	86	soldanesti
md	87	soroca
md	88	stefan-voda
md	89	straseni
md	90	taraclia
md	91	telenesti
md	92	ungheni
mg	01	antsiranana
mg	02	fianarantsoa
mg	03	mahajanga
mg	04	toamasina
mg	05	antananarivo
mg	06	toliara
mk	01	aracinovo
mk	02	bac
mk	03	belcista
mk	04	berovo
mk	05	bistrica
mk	06	bitola
mk	07	blatec
mk	08	bogdanci
mk	09	bogomila
mk	10	bogovinje
mk	11	bosilovo
mk	12	brvenica
mk	13	cair
mk	14	capari
mk	15	caska
mk	16	cegrane
mk	17	centar
mk	18	centar zupa
mk	19	cesinovo
mk	20	cucer-sandevo
mk	21	debar
mk	22	delcevo
mk	23	delogozdi
mk	24	demir hisar
mk	25	demir kapija
mk	26	dobrusevo
mk	27	dolna banjica
mk	28	dolneni
mk	29	dorce petrov
mk	30	drugovo
mk	31	dzepciste
mk	32	gazi baba
mk	33	gevgelija
mk	34	gostivar
mk	35	gradsko
mk	36	ilinden
mk	37	izvor
mk	38	jegunovce
mk	39	kamenjane
mk	40	karbinci
mk	41	karpos
mk	42	kavadarci
mk	43	kicevo
mk	44	kisela voda
mk	45	klecevce
mk	46	kocani
mk	47	konce
mk	48	kondovo
mk	49	konopiste
mk	50	kosel
mk	51	kratovo
mk	52	kriva palanka
mk	53	krivogastani
mk	54	krusevo
mk	55	kuklis
mk	56	kukurecani
mk	57	kumanovo
mk	58	labunista
mk	59	lipkovo
mk	60	lozovo
mk	61	lukovo
mk	62	makedonska kamenica
mk	63	makedonski brod
mk	64	mavrovi anovi
mk	65	meseista
mk	66	miravci
mk	67	mogila
mk	68	murtino
mk	69	negotino
mk	70	negotino-polosko
mk	71	novaci
mk	72	novo selo
mk	73	oblesevo
mk	74	ohrid
mk	75	orasac
mk	76	orizari
mk	77	oslomej
mk	78	pehcevo
mk	79	petrovec
mk	80	plasnica
mk	81	podares
mk	82	prilep
mk	83	probistip
mk	84	radovis
mk	85	rankovce
mk	86	resen
mk	87	rosoman
mk	88	rostusa
mk	89	samokov
mk	90	saraj
mk	91	sipkovica
mk	92	sopiste
mk	93	sopotnica
mk	94	srbinovo
mk	95	staravina
mk	96	star dojran
mk	97	staro nagoricane
mk	98	stip
mk	99	struga
mk	a1	strumica
mk	a2	studenicani
mk	a3	suto orizari
mk	a4	sveti nikole
mk	a5	tearce
mk	a6	tetovo
mk	a7	topolcani
mk	a8	valandovo
mk	a9	vasilevo
mk	b1	veles
mk	b2	velesta
mk	b3	vevcani
mk	b4	vinica
mk	b5	vitoliste
mk	b6	vranestica
mk	b7	vrapciste
mk	b8	vratnica
mk	b9	vrutok
mk	c1	zajas
mk	c2	zelenikovo
mk	c3	zelino
mk	c4	zitose
mk	c5	zletovo
mk	c6	zrnovci
ml	01	bamako
ml	03	kayes
ml	04	mopti
ml	05	segou
ml	06	sikasso
ml	07	koulikoro
ml	08	tombouctou
ml	09	gao
ml	10	kidal
mm	01	rakhine state
mm	02	chin state
mm	03	irrawaddy
mm	04	kachin state
mm	05	karan state
mm	06	kayah state
mm	07	magwe
mm	08	mandalay
mm	09	pegu
mm	10	sagaing
mm	11	shan state
mm	12	tenasserim
mm	13	mon state
mm	14	rangoon
mm	17	yangon
mn	01	arhangay
mn	02	bayanhongor
mn	03	bayan-olgiy
mn	05	darhan
mn	06	dornod
mn	07	dornogovi
mn	08	dundgovi
mn	09	dzavhan
mn	10	govi-altay
mn	11	hentiy
mn	12	hovd
mn	13	hovsgol
mn	14	omnogovi
mn	15	ovorhangay
mn	16	selenge
mn	17	suhbaatar
mn	18	tov
mn	19	uvs
mn	20	ulaanbaatar
mn	21	bulgan
mn	22	erdenet
mn	23	darhan-uul
mn	24	govisumber
mn	25	orhon
mo	01	ilhas
mo	02	macau
mr	01	hodh ech chargui
mr	02	hodh el gharbi
mr	03	assaba
mr	04	gorgol
mr	05	brakna
mr	06	trarza
mr	07	adrar
mr	08	dakhlet nouadhibou
mr	09	tagant
mr	10	guidimaka
mr	11	tiris zemmour
mr	12	inchiri
ms	01	saint anthony
ms	02	saint georges
ms	03	saint peter
mu	12	black river
mu	13	flacq
mu	14	grand port
mu	15	moka
mu	16	pamplemousses
mu	17	plaines wilhems
mu	18	port louis
mu	19	riviere du rempart
mu	20	savanne
mu	21	agalega islands
mu	22	cargados carajos
mu	23	rodrigues
mv	01	seenu
mv	05	laamu
mv	30	alifu
mv	31	baa
mv	32	dhaalu
mv	33	faafu
mv	34	gaafu alifu
mv	35	gaafu dhaalu
mv	36	haa alifu
mv	37	haa dhaalu
mv	38	kaafu
mv	39	lhaviyani
mv	40	maale
mv	41	meemu
mv	42	gnaviyani
mv	43	noonu
mv	44	raa
mv	45	shaviyani
mv	46	thaa
mv	47	vaavu
mw	02	chikwawa
mw	03	chiradzulu
mw	04	chitipa
mw	05	thyolo
mw	06	dedza
mw	07	dowa
mw	08	karonga
mw	09	kasungu
mw	11	lilongwe
mw	12	mangochi
mw	13	mchinji
mw	15	mzimba
mw	16	ntcheu
mw	17	nkhata bay
mw	18	nkhotakota
mw	19	nsanje
mw	20	ntchisi
mw	21	rumphi
mw	22	salima
mw	23	zomba
mw	24	blantyre
mw	25	mwanza
mw	26	balaka
mw	27	likoma
mw	28	machinga
mw	29	mulanje
mw	30	phalombe
mx	01	aguascalientes
mx	02	baja california
mx	03	baja california sur
mx	04	campeche
mx	05	chiapas
mx	06	chihuahua
mx	07	coahuila de zaragoza
mx	08	colima
mx	09	distrito federal
mx	10	durango
mx	11	guanajuato
mx	12	guerrero
mx	13	hidalgo
mx	14	jalisco
mx	15	mexico
mx	16	michoacan de ocampo
mx	17	morelos
mx	18	nayarit
mx	19	nuevo leon
mx	20	oaxaca
mx	21	puebla
mx	22	queretaro de arteaga
mx	23	quintana roo
mx	24	san luis potosi
mx	25	sinaloa
mx	26	sonora
mx	27	tabasco
mx	28	tamaulipas
mx	29	tlaxcala
mx	30	veracruz-llave
mx	31	yucatan
mx	32	zacatecas
my	01	johor
my	02	kedah
my	03	kelantan
my	04	melaka
my	05	negeri sembilan
my	06	pahang
my	07	perak
my	08	perlis
my	09	pulau pinang
my	11	sarawak
my	12	selangor
my	13	terengganu
my	14	kuala lumpur
my	15	labuan
my	16	sabah
my	17	putrajaya
mz	01	cabo delgado
mz	02	gaza
mz	03	inhambane
mz	04	maputo
mz	05	sofala
mz	06	nampula
mz	07	niassa
mz	08	tete
mz	09	zambezia
mz	10	manica
mz	11	maputo
na	01	bethanien
na	02	caprivi oos
na	03	boesmanland
na	04	gobabis
na	05	grootfontein
na	06	kaokoland
na	07	karibib
na	08	keetmanshoop
na	09	luderitz
na	10	maltahohe
na	11	okahandja
na	12	omaruru
na	13	otjiwarongo
na	14	outjo
na	15	owambo
na	16	rehoboth
na	17	swakopmund
na	18	tsumeb
na	20	karasburg
na	21	windhoek
na	22	damaraland
na	23	hereroland oos
na	24	hereroland wes
na	25	kavango
na	26	mariental
na	27	namaland
na	28	caprivi
na	29	erongo
na	30	hardap
na	31	karas
na	32	kunene
na	33	ohangwena
na	34	okavango
na	35	omaheke
na	36	omusati
na	37	oshana
na	38	oshikoto
na	39	otjozondjupa
ne	01	agadez
ne	02	diffa
ne	03	dosso
ne	04	maradi
ne	05	niamey
ne	06	tahoua
ne	07	zinder
ne	08	niamey
ng	05	lagos
ng	11	federal capital territory
ng	16	ogun
ng	21	akwa ibom
ng	22	cross river
ng	23	kaduna
ng	24	katsina
ng	25	anambra
ng	26	benue
ng	27	borno
ng	28	imo
ng	29	kano
ng	30	kwara
ng	31	niger
ng	32	oyo
ng	35	adamawa
ng	36	delta
ng	37	edo
ng	39	jigawa
ng	40	kebbi
ng	41	kogi
ng	42	osun
ng	43	taraba
ng	44	yobe
ng	45	abia
ng	46	bauchi
ng	47	enugu
ng	48	ondo
ng	49	plateau
ng	50	rivers
ng	51	sokoto
ng	52	bayelsa
ng	53	ebonyi
ng	54	ekiti
ng	55	gombe
ng	56	nassarawa
ng	57	zamfara
ni	01	boaco
ni	02	carazo
ni	03	chinandega
ni	04	chontales
ni	05	esteli
ni	06	granada
ni	07	jinotega
ni	08	leon
ni	09	madriz
ni	10	managua
ni	11	masaya
ni	12	matagalpa
ni	13	nueva segovia
ni	14	rio san juan
ni	15	rivas
ni	16	zelaya
ni	17	autonoma atlantico norte
ni	18	region autonoma atlantico sur
nl	01	drenthe
nl	02	friesland
nl	03	gelderland
nl	04	groningen
nl	05	limburg
nl	06	noord-brabant
nl	07	noord-holland
nl	09	utrecht
nl	10	zeeland
nl	11	zuid-holland
nl	15	overijssel
nl	16	flevoland
no	01	akershus
no	02	aust-agder
no	04	buskerud
no	05	finnmark
no	06	hedmark
no	07	hordaland
no	08	more og romsdal
no	09	nordland
no	10	nord-trondelag
no	11	oppland
no	12	oslo
no	13	ostfold
no	14	rogaland
no	15	sogn og fjordane
no	16	sor-trondelag
no	17	telemark
no	18	troms
no	19	vest-agder
no	20	vestfold
np	01	bagmati
np	02	bheri
np	03	dhawalagiri
np	04	gandaki
np	05	janakpur
np	06	karnali
np	07	kosi
np	08	lumbini
np	09	mahakali
np	10	mechi
np	11	narayani
np	12	rapti
np	13	sagarmatha
np	14	seti
nr	01	aiwo
nr	02	anabar
nr	03	anetan
nr	04	anibare
nr	05	baiti
nr	06	boe
nr	07	buada
nr	08	denigomodu
nr	09	ewa
nr	10	ijuw
nr	11	meneng
nr	12	nibok
nr	13	uaboe
nr	14	yaren
nz	10	chatham islands
nz	e7	auckland
nz	e8	bay of plenty
nz	e9	canterbury
nz	f1	gisborne
nz	f2	hawke's bay
nz	f3	manawatu-wanganui
nz	f4	marlborough
nz	f5	nelson
nz	f6	northland
nz	f7	otago
nz	f8	southland
nz	f9	taranaki
nz	g1	waikato
nz	g2	wellington
nz	g3	west coast
om	01	ad dakhiliyah
om	02	al batinah
om	03	al wusta
om	04	ash sharqiyah
om	05	az zahirah
om	06	masqat
om	07	musandam
om	08	zufar
pa	01	bocas del toro
pa	02	chiriqui
pa	03	cocle
pa	04	colon
pa	05	darien
pa	06	herrera
pa	07	los santos
pa	08	panama
pa	09	san blas
pa	10	veraguas
pe	01	amazonas
pe	02	ancash
pe	03	apurimac
pe	04	arequipa
pe	05	ayacucho
pe	06	cajamarca
pe	07	callao
pe	08	cusco
pe	09	huancavelica
pe	10	huanuco
pe	11	ica
pe	12	junin
pe	13	la libertad
pe	14	lambayeque
pe	15	lima
pe	16	loreto
pe	17	madre de dios
